,ItemID,Name,Itemlvl,EquipSlot,Quality,PrimaryEssence,VitalEssence,BasicEssence,Armour,Might,Agility,Will,Vitality,Fate,Physical_Mastery_Rating,Tactical_Mastery_Rating,Physical_Mitigation,Tactical_Mitigation,Critical_Rating,Critical_Defense,Finesse_Rating,Resistance_Rating,Block_Rating,Parry_Rating,Evade_Rating,Outgoing_Healing_Rating,Incoming_Healing_Rating,DPS,minDamage,maxDamage,Maximum_Power,,,ItemID,Name,Armour,Might,Agility,Will,Fate,Vitality,Physical_Mastery_Rating,Tactical_Mastery_Rating,Physical_Mitigation,Tactical_Mitigation,Critical_Rating,Critical_Defence,Finesse_Rating,Block_Rating,Parry_Rating,Evade_Rating,Outgoing_Healing_Rating,Incoming_Healing_Rating,Resistance_Rating,Maximum_Morale,Maximum_Power,PrimaryEssence,VitalEssence,BasicEssence,DPS,minDamage,maxDamage,Itemlvl,Quality,EquipSlot
439,1879476406,Footman's Reinforced Pauldrons of the Moors,505,HEAVY_SHOULDER,RARE,,,,4160.20408163266,,,,728.448979591836,,,,3624.69387755102,2906.9387755102,,,,,,,2397.14285714286,,,,,,,,,1879090836,Second Marshal's Cloak,9450,,,,,1025,,,4068,4068,5925,,,,,,,,,,,,,,,,,517,INCOMPARABLE,Cloak
440,1879476744,Footman's Reinforced Ring of the Moors,505,FINGER,RARE,,,,,,,,728.448979591836,,,,2180.20408163265,4351.42857142857,,,,3073.0612244898,,,,,,,,,,,,1879090828,Sergeant of the Guard's Cloak,8310,,,,,616,,,3772,3772,4489,,,,,,,,,,,,,,,,,509,RARE,Cloak
441,1879476419,Footman's Reinforced Sabatons of the Moors,505,HEAVY_FEET,RARE,,,,5760.81632653061,,,,728.448979591836,245.551020408163,,,3624.69387755102,2906.9387755102,,,,,,,,,,,,,,,,1879090829,Sergeant-at-Arms Cloak,8392,,,,,780,,,3809,3809,4545,,,,,,,,,,,,,,,,,510,RARE,Cloak
442,1879476411,Footman's Reinforced Shoes of the Moors,505,LIGHT_FEET,RARE,,,,3843.87755102041,,,,728.448979591836,245.551020408163,,,3624.69387755102,2906.9387755102,,,,,,,,,,,,,,,,1879477865,Soothing Light Cloak of the Adventurer,8392,,,1289,,1568,,,,,,,,,,,12651,,,,,,,1,,,,510,RARE,Cloak
443,1879476429,Footman's Reinforced Shoulder-guard of the Moors,505,MEDIUM_SHOULDER,RARE,,,,3456.5306122449,,,,728.448979591836,,,,3624.69387755102,2906.9387755102,,,,,,,2397.14285714286,,,,,,,,,1879475632,Stitched Silk Cloak,7981,,,903,,874,,,,5805,6813,,,,,,,,,,,,,,,,,505,RARE,Cloak
444,1879476780,Footman's Reinforced Token of the Moors,505,POCKET,RARE,,,,,,,,728.448979591836,,,,2180.20408163265,4351.42857142857,,,,3073.0612244898,,,,,,,,,,,,1879475683,Superbly Woven Cloak,8556,,,,,,,,,,,,3731,,,,6466,,,,,1,1,1,,,,512,RARE,Cloak
445,1879476779,Footman's Reinforced Torc of the Moors,505,NECK,RARE,,,,,,,,728.448979591836,,,,2180.20408163265,4351.42857142857,,2280,,,,,,,,,,,,,,1879477913,Swift Padded Silk Cloak of the Adventurer,8392,,1289,,,1568,,,,4573,,,,,,,,,,,,,,1,,,,510,RARE,Cloak
446,1879476412,Footman's Reinforced Wrap of the Moors,505,LIGHT_LEGS,RARE,,,,8008.16326530612,,,,728.448979591836,,,,3624.69387755102,2906.9387755102,,,2280,,,,,,,,,,,,,1879477892,Swift Wool Cloak of the Adventurer,8392,,1289,,,1568,,,,,5450,,,,,,,,,,,,,1,,,,510,RARE,Cloak
447,1879476776,Footman's Reinforced Wristlet of the Moors,505,WRIST,RARE,,,,,,,,728.448979591836,,,,2180.20408163265,4351.42857142857,,,,,,,,,2280,,,,,,,1879090835,Third Marshal's Cloak,9364,,,,,1013,,,4031,4031,5857,,,,,,,,,,,,,,,,,516,INCOMPARABLE,Cloak
448,1879476852,Footman's Riffler of Restoration,505,RANGED_ITEM,RARE,,,,,,,752.816326530612,728.448979591836,,,,,,,,,,,,,9880,,,,,,,,1879475633,Treated Leather Cloak,7981,,903,,,874,,,5805,,6813,,,,,,,,,,,,,,,,,505,RARE,Cloak
449,1879476858,Footman's Shield Carving,505,CLASS_SLOT,RARE,,,,,,752.816326530612,,728.448979591836,,,,,,,,,,,,,,,,,,,,,1879461711,Untested Cloak,7652,,,,,412,,,3477,3477,4037,,,,,,,,,,,,,,,,,501,RARE,Cloak
450,1879476856,Footman's Spear Carving,505,CLASS_SLOT,RARE,,,,,,752.816326530612,,728.448979591836,,,,,,,,,,,,,,,,,,,,,1879476217,Ancient Silk Shoes of the Eagle,4115,,,1321,,1609,,,,,3724,,7462,,,,,,,,,,,,,,,512,RARE,Light Feet
451,1879476754,Footman's Spirited Earring of the Moors,505,EAR,RARE,,,,,,,,728.448979591836,,,,,,2559.38775510204,,,3073.0612244898,,,,11875.5102040816,,,,,,,,1879475663,Deftly Stitched Shoes,3559,,,,,848,,,,,1658,,,,4659,,,,,,,1,,1,,,,503,UNCOMMON,Light Feet
452,1879476767,Footman's Spirited Ring of the Moors,505,FINGER,RARE,,,,,,,,728.448979591836,,,,,,2559.38775510204,,,3073.0612244898,,,,11875.5102040816,,,,,,,,1879476191,Elegantly Woven Shoes of the Eagle,4115,,,1321,,1609,,,,7767,,,,,,,,,,,,,,,,,,512,RARE,Light Feet
453,1879476742,Footman's Spirited Token of the Moors,505,POCKET,RARE,,,,,,,,728.448979591836,,,,,,2559.38775510204,,,3073.0612244898,,,,11875.5102040816,,,,,,,,1879444243,Enlightened Shoes of Remembered Rivals,4192,,,1352,,1485,,2350,,,3814,,,,,,,,,,,,,1,,,,514,RARE,Light Feet
454,1879476784,Footman's Spirited Torc of the Moors,505,NECK,RARE,,,,,,,,728.448979591836,,,,,,2559.38775510204,2280,,,,,,11875.5102040816,,,,,,,,1879476178,Finely Stitched Shoes of the Eagle,4115,,,1321,,1609,,,,7767,,,,,,,,,,,,,,,,,,512,RARE,Light Feet
455,1879476773,Footman's Spirited Wristlet of the Moors,505,WRIST,RARE,,,,,,,,728.448979591836,,,,,,2559.38775510204,2280,,,,,,11875.5102040816,,,,,,,,1879476430,Footman's Keen Shoes of the Moors,3843,,,,245,728,,4289,,,2559,,,,,,,,,,,,,,,,,505,RARE,Light Feet
456,1879476863,Footman's Standard of Hope,505,RANGED_ITEM,RARE,,,,,752.816326530612,,,728.448979591836,,,,3624.69387755102,,,,,,,,,,,,,,,,,1879476411,Footman's Reinforced Shoes of the Moors,3843,,,,245,728,,,3625,2907,,,,,,,,,,,,,,,,,,505,RARE,Light Feet
457,1879476854,Footman's Standard of War,505,RANGED_ITEM,RARE,,,,,752.816326530612,,,728.448979591836,,,,,,,,,,,,,,,,,,,,,1879476623,Guardsman's Keen Shoes of the Moors,4037,,,,,780,,4517,,,2729,,,,,,,,,,,,,,,,,510,RARE,Light Feet
458,1879476865,Footman's Stickpin of Bestial Vigour,505,RANGED_ITEM,RARE,,,,,,,752.816326530612,728.448979591836,,,3570.81632653061,,,,,,,,,,,,,,,,,,1879476626,Guardsman's Reinforced Shoes of the Moors,4037,,,,,780,,,3809,3054,,,,,,,,,,,,,,,,,,510,RARE,Light Feet
459,1879476836,Footman's Stickpin of Nature's Glory,505,RANGED_ITEM,RARE,,,,,,,752.816326530612,728.448979591836,,,3570.81632653061,,,,,,,,,,,,,,,,,,1879477891,Reinforced Shoes of the Adventurer,4260,,,1289,,1568,,,,,5450,,,,,,,,,,,,,2,,,,510,INCOMPARABLE,Light Feet
460,1879476848,Footman's Strength Signal,505,RANGED_ITEM,RARE,,,,,,752.816326530612,,728.448979591836,,,,,,,,,,,,,,,,,,,,,1879477902,Reinforced Soothing Shoes of the Adventurer,4260,,,1289,,1568,,4517,,,,,,,,,,,,,,,,2,,,,510,INCOMPARABLE,Light Feet
461,1879476737,Footman's Strong Earring of the Moors,505,EAR,RARE,,,,,,,,728.448979591836,,4288.57142857143,,,,2559.38775510204,,2280,,,,,,,,,,,,,1879475625,Salavaged Silk Shoes,3742,,,940,,912,,,,4484,5314,,,,,,,,,,,,,,,,,508,UNCOMMON,Light Feet
462,1879476783,Footman's Strong Ring of the Moors,505,FINGER,RARE,,,,,,,,728.448979591836,,4288.57142857143,,,,2559.38775510204,,2280,,,,,,,,,,,,,1879477906,Shoes of the Adventurer,4037,,,1289,,1568,,,,,5450,,,,,,,,,,,,,1,,,,510,RARE,Light Feet
463,1879476741,Footman's Strong Token of the Moors,505,POCKET,RARE,,,,,,,,728.448979591836,,4288.57142857143,,,,2559.38775510204,,,,,,,,,,,,,,,1879444262,Soothing Shoes of Remembered Rivals,4192,,,1352,,1485,,,,,,,5093,,,,6620,,,,,,,1,,,,514,RARE,Light Feet
464,1879476748,Footman's Strong Wristlet of the Moors,505,WRIST,RARE,,,,,,,,728.448979591836,245.551020408163,4288.57142857143,,,,2559.38775510204,,,,,,,,,,,,,,,1879477859,Soothing Shoes of the Adventurer,4037,,,1289,,1568,,4517,,,,,,,,,,,,,,,,1,,,,510,RARE,Light Feet
465,1879476841,Footman's Tome of Strength,505,CLASS_SLOT,RARE,,,,,,752.816326530612,,728.448979591836,,,,,,4262.65306122449,,,,,,,,,,,,,,,1879477610,Stiched Umbari Empowering Guild Shoes,4342,,,,,,,4609,,,3724,,,,,,,,,,,1,1,1,,,,512,INCOMPARABLE,Light Feet
466,1879476829,Footman's Tome of the Wind-rider,505,CLASS_SLOT,RARE,,,,,,752.816326530612,,728.448979591836,,,,,,,,,,,,,,,,,,,,,1879477600,Stiched Umbari Hopeful Guild Shoes,4342,,,,,,,3838,,,,,3731,,,,4307,,,,,1,1,1,,,,512,INCOMPARABLE,Light Feet
467,1879478099,Forged Balanced Umbari Shield,503,SHIELD_OFF_HAND,UNCOMMON,1,0,1,8553.87755102041,,,,990.326530612245,,,,,2136.12244897959,,,,,2334.28571428571,,,,,,,,,,,1879477624,Stiched Umbari Thoughtful Guild Shoes,4342,,,,,,,3075,,,,,3731,,,,,,,,,1,1,1,,,,512,INCOMPARABLE,Light Feet
468,1879478079,Forged Bright Umbari Aegis,503,WARDEN_SHIELD_OFF_HAND,UNCOMMON,1,0,1,10730.612244898,,,,990.326530612245,,2098.57142857143,,,,,,,,2334.28571428571,,,,,,,,,,,1879475650,Stitched Shoes,3486,,,855,,823,,,,4174,4838,,,,,,,,,,,,,,,,,501,UNCOMMON,Light Feet
469,1879478103,Forged Broad Umbari Targe,503,HEAVY_SHIELD_OFF_HAND,UNCOMMON,1,0,1,12891.8367346939,,,,990.326530612245,,,,2136.12244897959,,,,,,2334.28571428571,,,,,,,,,,,1879475594,Superbly Woven Shoes,4115,,,,,,,,,,2797,,,,3918,,,,,,,1,1,1,,,,512,RARE,Light Feet
470,1879475622,Forged Plated Gauntlets,503,HEAVY_HAND,UNCOMMON,1,0,1,6428.97959183673,,,,848.897959183673,,,,1424.08163265306,,3315.91836734694,,,,,,,,,,,,,,,1879476203,Ancient Silk Gloves of Umbar,5028,,,1321,,1609,,4609,,,,,4972,,,,,,,,,,,,,,,512,RARE,Light Gloves
471,1879475593,Forged Plated Greaves,503,HEAVY_LEGS,UNCOMMON,1,0,1,11148.9795918367,,,,848.897959183673,,2801.22448979592,,1424.08163265306,,,,,,,,,,,,,,,,,1879475609,Deftly Stitched Gloves,4292,,,,,848,,2801,,1424,,,,,,,,,,,,1,,1,,,,503,UNCOMMON,Light Gloves
472,1879475603,Forged Plated Hauberk,503,HEAVY_CHEST,UNCOMMON,1,0,1,13410.2040816326,,,,848.897959183673,,2801.22448979592,,,,,,,,,,2334.28571428571,,,,,,,,,1879476212,Elegantly Woven Gloves of Umbar,5028,,,1321,,1609,,,,,5586,,4972,,,,,,,,,,,,,,,512,RARE,Light Gloves
473,1879475684,Forged Plated Helm,503,HEAVY_HEAD,UNCOMMON,1,0,1,3456.5306122449,,,,848.897959183673,,2098.57142857143,,,2136.12244897959,,,,,,,,,,,,,,,,1879444252,Enlightened Gloves of Remembered Rivals,5028,,,1321,,1447,,3075,,,,,3731,,,,,,,,,,,1,,,,512,RARE,Light Gloves
474,1879475702,Forged Plated Pauldrons,503,HEAVY_SHOULDER,UNCOMMON,1,0,1,3456.5306122449,,,,848.897959183673,,,,2136.12244897959,,,,3325.30612244898,,,,,,,,,,,,,1879476200,Finely Stitched Gloves of Umbar,5028,,,1321,,1609,,,,4661,,,4972,,,,,,,,,,,,,,,512,RARE,Light Gloves
475,1879478076,Forged Protector's Umbari Targe,503,SHIELD_OFF_HAND,UNCOMMON,1,0,1,8553.87755102041,,,,990.326530612245,,,,,,,,,,2334.28571428571,,,5771.42857142857,,,,,,,,1879476408,Footman's Keen Gloves of the Moors,4696,,,,245,728,,4289,,,2559,,,,,,,,,,,,,,,,,505,RARE,Light Gloves
476,1879478086,Forged Reinforced Umbari Aegis,503,WARDEN_SHIELD_OFF_HAND,UNCOMMON,1,0,1,10730.612244898,,,,990.326530612245,,,,2136.12244897959,,,,,,2334.28571428571,,,,,,,,,,,1879476401,Footman's Reinforced Gloves of the Moors,4696,,,,,728,,,3625,2907,,,,,,,,2280,,,,,,,,,,505,RARE,Light Gloves
477,1879478091,Forged Reinforced Umbari Targe,503,SHIELD_OFF_HAND,UNCOMMON,1,0,1,8553.87755102041,,,,990.326530612245,,2098.57142857143,,,,,,,,2334.28571428571,,,,,,,,,,,1879477872,Gloves of the Adventurer,4933,,,1289,,1568,,,,,3633,,,,,7659,,,,,,,,,,,,510,RARE,Light Gloves
478,1879478078,Forged Resilient Umbari Shield,503,SHIELD_OFF_HAND,UNCOMMON,1,0,1,8553.87755102041,,,,990.326530612245,,,2098.57142857143,,,,,,,2334.28571428571,,,,,,,,,,,1879476659,Guardsman's Keen Gloves of the Moors,4933,,,,,780,,4517,,,2729,,,,,,,,,,,,,,,,,510,RARE,Light Gloves
479,1879478090,Forged Stout Umbari Targe,503,HEAVY_SHIELD_OFF_HAND,UNCOMMON,1,0,1,12891.8367346939,,,,990.326530612245,,2098.57142857143,,,,,,,,2334.28571428571,,,,,,,,,,,1879476640,Guardsman's Reinforced Gloves of the Moors,4933,,,,,780,,,3809,3054,,,,,,,,,,,,,,,,,,510,RARE,Light Gloves
480,1879477263,Forged Umbari Empowered Axe,503,ONE_HANDED_AXE,UNCOMMON,1,0,1,,,,,990.326530612245,,,2098.57142857143,,,1657.95918367347,,,,,,,,,450.08228,386,514,,,,1879477903,Reinforced Gloves of the Adventurer,5266,,,1289,,1568,,,,,3633,,,,,7659,,,,,,,,1,,,,510,INCOMPARABLE,Light Gloves
481,1879477320,Forged Umbari Empowered Cutlass,503,ONE_HANDED_SWORD,UNCOMMON,1,0,1,,,,,990.326530612245,,,2098.57142857143,,,1657.95918367347,,,,,,,,,450.08228,386,514,,,,1879477864,Reinforced Soothing Gloves of the Adventurer,5266,,,1289,,1568,,,,,5450,,,,,,8425,,,,,,,1,,,,510,INCOMPARABLE,Light Gloves
482,1879477315,Forged Umbari Empowered Dagger,503,DAGGER,UNCOMMON,1,0,1,,,,,990.326530612245,,,2098.57142857143,,,1657.95918367347,,,,,,,,,450.08228,386,514,,,,1879475642,Salvaged Silk Gloves,4600,,,964,,937,,,,4573,5450,,,,,,,,,,,,,,,,,510,UNCOMMON,Light Gloves
483,1879477262,Forged Umbari Empowered Mace,503,ONE_HANDED_MACE,UNCOMMON,1,0,1,,,,,990.326530612245,,,2098.57142857143,,,1657.95918367347,,,,,,,,,450.08228,386,514,,,,1879444253,Soothing Gloves of Remembered Rivals,5028,,,1321,,1447,,,,,2797,,,,,,8634,,,,,,,1,,,,512,RARE,Light Gloves
484,1879477609,Forged Umbari Forceful Guild Gauntlets,512,HEAVY_HAND,INCOMPARABLE,1,1,1,8060.81632653061,,,,,,3074.89795918367,,,,1861.83673469388,,4972.44897959184,,,,,,,,,,,,,1879477928,Soothing Gloves of the Adventurer,4933,,,1289,,1568,,,,,5450,,,,,,8425,,,,,,,,,,,510,RARE,Light Gloves
485,1879477603,Forged Umbari Invigorating Guild Boots,512,HEAVY_FEET,INCOMPARABLE,1,1,1,6514.69387755102,,,,,,,,,,4658.36734693878,,,,,,,6465.71428571428,,,,,,,,1879477607,Stiched Umbari Empowering Guild Gloves,5367,,,,,,,3838,,,2797,,2490,,,,,,,,,1,1,1,,,,512,INCOMPARABLE,Light Gloves
486,1879477317,Forged Umbari Light Axe,503,ONE_HANDED_AXE,UNCOMMON,1,0,1,,,,,990.326530612245,238.530612244898,,,,,,,3325.30612244898,,,,,,,450.08228,386,514,,,,1879477621,Stiched Umbari Hopeful Guild Gloves,5367,,,,,,,,,,4658,,,,,,6466,,,,,1,1,1,,,,512,INCOMPARABLE,Light Gloves
487,1879477316,Forged Umbari Light Dagger,503,DAGGER,UNCOMMON,1,0,1,,,,,990.326530612245,238.530612244898,,,,,,,3325.30612244898,,,,,,,450.08228,386,514,,,,1879477615,Stiched Umbari Thoughtful Guild Gloves,5367,,,,,,,,,,4658,,6214,,,,,,,,,1,1,1,,,,512,INCOMPARABLE,Light Gloves
488,1879477318,Forged Umbari Light Mace,503,ONE_HANDED_MACE,UNCOMMON,1,0,1,,,,,990.326530612245,238.530612244898,,,,,,,3325.30612244898,,,,,,,450.08228,386,514,,,,1879475588,Stitched Gloves,4336,,,891,,861,,,,4307,5042,,,,,,,,,,,,,,,,,504,UNCOMMON,Light Gloves
489,1879477271,Forged Umbari Reinforced Axe,503,ONE_HANDED_AXE,UNCOMMON,1,0,1,,,,,990.326530612245,,,,2136.12244897959,,,,2220,,,,,,,450.08228,386,514,,,,1879475678,Superbly Woven Gloves,5028,,,,,,,3075,,1556,,,,,,,,,,,,1,1,1,,,,512,RARE,Light Gloves
490,1879477278,Forged Umbari Reinforced Cutlass,503,ONE_HANDED_SWORD,UNCOMMON,1,0,1,,,,,990.326530612245,,,,2136.12244897959,,,,2220,,,,,,,450.08228,386,514,,,,1879477591,Adept Master-crafted Hood,3353,,,,,342,,,,,,,,,,,,,,,,1,,4,,,,517,INCOMPARABLE,Light Head
491,1879477319,Forged Umbari Reinforced Dagger,503,DAGGER,UNCOMMON,1,0,1,,,,,990.326530612245,,,,2136.12244897959,,,,2220,,,,,,,450.08228,386,514,,,,1879476219,Ancient Silk Hood of the Eagle,2975,,,1321,,1609,,7676,,,,,,,,,,,,,,,,,,,,512,RARE,Light Head
492,1879477594,Forged Umbari Reinforced Guild Boots,512,HEAVY_FEET,INCOMPARABLE,1,1,1,6514.69387755102,,,,,,,,3112.65306122449,2334.48979591837,,,,,3918.16326530612,,,,,,,,,,,1879477893,Cap of the Adventurer,2919,,,1289,,1568,,4517,,,,,4852,,,,,,,,,,,,,,,510,RARE,Light Head
493,1879477602,Forged Umbari Reinforced Guild Gauntlets,512,HEAVY_HAND,INCOMPARABLE,1,1,1,8060.81632653061,,,,,,,,,,,,,,3918.16326530612,5226.73469387755,,,3731.22448979592,,,,,,,1879475645,Deftly Stitched Hood,2301,,,,,848,,,,2136,,,3325,,,,,,,,,1,,1,,,,503,UNCOMMON,Light Head
494,1879477265,Forged Umbari Reinforced Mace,503,ONE_HANDED_MACE,UNCOMMON,1,0,1,,,,,990.326530612245,,,,2136.12244897959,,,,2220,,,,,,,450.08228,386,514,,,,1879477597,Durable Master-crafted Hood,2891,,,,,308,,,,,,,,,,,,,,,,1,1,1,,,,509,RARE,Light Head
495,1879477274,Forged Umbari Sharp Axe,503,ONE_HANDED_AXE,UNCOMMON,1,0,1,,,,,990.326530612245,,2098.57142857143,,,,1657.95918367347,,,,,,,,,450.08228,386,514,,,,1879476180,Elegantly Woven Hood of the Eagle,2975,,,1321,,1609,,,,,9309,,,,,,,,,,,,,,,,,512,RARE,Light Head
496,1879477261,Forged Umbari Sharp Cutlass,503,ONE_HANDED_SWORD,UNCOMMON,1,0,1,,,,,990.326530612245,,2098.57142857143,,,,1657.95918367347,,,,,,,,,450.08228,386,514,,,,1879477589,Enduring Master-crafted Hood,3003,,,,,325,,,,,,,,,,,,,,,,1,1,2,,,,513,RARE,Light Head
497,1879477312,Forged Umbari Sharp Dagger,503,DAGGER,UNCOMMON,1,0,1,,,,,990.326530612245,,2098.57142857143,,,,1657.95918367347,,,,,,,,,450.08228,386,514,,,,1879444242,Enlightened Cap of Remembered Rivals,2975,,,1321,,1609,,2304,,,2797,,,,,,,,,,,,,1,,,,512,RARE,Light Head
498,1879477275,Forged Umbari Sharp Mace,503,ONE_HANDED_MACE,UNCOMMON,1,0,1,,,,,990.326530612245,,2098.57142857143,,,,1657.95918367347,,,,,,,,,450.08228,386,514,,,,1879476173,Finely Stitched Hood of the Eagle,2975,,,1321,,1609,,,,,,,12488,,,,,,,,,,,,,,,512,RARE,Light Head
499,1879477441,Fortifying Coin of the Sailor's Code,517,POCKET,INCOMPARABLE,1,1,3,,,,,342.122448979592,,,,,,,,,,,,,,,,,,,,,1879476405,Footman's Keen Circlet of the Moors,2779,,,,,728,,4289,,,2559,,,,,,,,,,,,,,,,,505,RARE,Light Head
500,1879477588,Fortifying Master-crafted Helmet,517,HEAVY_HEAD,INCOMPARABLE,1,1,3,5026.73469387755,,,,342.122448979592,,,,,,,,,,,,,,,,,,,,,1879476409,Footman's Reinforced Circlet of the Moors,2779,,,,,728,,,3625,2907,,,,,,,,,,,,,,,,,,505,RARE,Light Head
501,1879477618,Fortifying Master-crafted Loop,517,LIGHT_HEAD,INCOMPARABLE,1,1,3,3353.4693877551,,,,342.122448979592,,,,,,,,,,,,,,,,,,,,,1879477618,Fortifying Master-crafted Hood,3353,,,,,342,,,,,,,,,,,,,,,,1,1,3,,,,517,INCOMPARABLE,Light Head
502,1879477437,Fortifying Pearl Necklace,517,NECK,INCOMPARABLE,1,1,3,,,,,342.122448979592,,,,,,,,,,,,,,,,,,,,,1879476627,Guardsman's Keen Circlet of the Moors,2919,,,,,780,,4517,,,2729,,,,,,,,,,,,,,,,,510,RARE,Light Head
503,1879475735,Glowing Water Lurker Earring,511,EAR,RARE,1,0,1,,,,,1588.97959183673,,,,,,5517.55102040817,,,,,,,,,,,,,,,1879476690,Guardsman's Reinforced Circlet of the Moors,2919,,,,,780,,,3809,3054,,,,,,,,,,,,,,,,,,510,RARE,Light Head
504,1879476825,Guardsman's Brash Flute of the Moors,510,RANGED_ITEM,RARE,0,0,0,,,,,780.897959183673,263.102040816327,3014.08163265306,,,,,,,,,,,,,,,,,,,1879477608,Master-crafted Hood,2348,,,,,291,,,,,,,,,,,,,,,,1,,1,,,,505,UNCOMMON,Light Head
505,1879476826,Guardsman's Brash Lute of the Moors,510,RANGED_ITEM,RARE,0,0,0,,,,,780.897959183673,,,,,,,,,,,,,,,,,,210.959183673469,,,1879477923,Reinforced Cap of the Adventurer,3142,,,1289,,1568,,4517,,,,,4852,,,,,,,,,,,1,,,,510,INCOMPARABLE,Light Head
506,1879476847,Guardsman's Bright Buckle,505,RANGED_ITEM,RARE,0,0,0,,752.816326530612,,,728.448979591836,,,,,,,,,,,,,,,,,,,,,1879477890,Reinforced Soothing Cap of the Adventurer,3142,,,1289,,1568,,,3054,,,,,,,,12651,,,,,,,1,,,,510,INCOMPARABLE,Light Head
507,1879476834,Guardsman's Chisel of Lightning,505,RANGED_ITEM,RARE,0,0,0,,,,752.816326530612,728.448979591836,,,,,,4262.65306122449,,,,,,,,,,,,,,,1879475591,Salvaged Silk Hood,2490,,,977,,949,,,,4617,,,7372,,,,,,,,,,,,,,,511,UNCOMMON,Light Head
508,1879476857,Guardsman's Conviction Signal,505,RANGED_ITEM,RARE,0,0,0,,,752.816326530612,,728.448979591836,,,,,,,,,,,,,,,,,,,,,1879477598,Skilled Master-crafted Hood,3003,,,,,325,,,,,,,,,,,,,,,,1,,3,,,,513,RARE,Light Head
509,1879476760,Guardsman's Fierce Earring of the Moors,505,EAR,RARE,0,0,0,,,,,728.448979591836,,,4288.57142857143,,,2559.38775510204,,,,,,,,,,,,,,,1879444257,Soothing Cap of Remembered Rivals,2975,,,1321,,1609,,,2334,,,,,,,,,3731,,,,,,1,,,,512,RARE,Light Head
510,1879476743,Guardsman's Fierce Ring of the Moors,505,FINGER,RARE,0,0,0,,,,,728.448979591836,,,4288.57142857143,,,2559.38775510204,,,,,,,,,,,,,,,1879477934,Soothing Cap of the Adventurer,2919,,,1289,,1568,,,3054,,,,,,,,12651,,,,,,,,,,,510,RARE,Light Head
511,1879476750,Guardsman's Fierce Token of the Moors,505,POCKET,RARE,0,0,0,,,,,728.448979591836,,,4288.57142857143,,,2559.38775510204,,,,,,,,,,,,,,,1879475621,Stitched Hood,2348,,,903,,874,,,,4351,,,6831,,,,,,,,,,,,,,,505,UNCOMMON,Light Head
512,1879476778,Guardsman's Fierce Torc of the Moors,505,NECK,RARE,0,0,0,,,,,728.448979591836,,,4288.57142857143,,,2559.38775510204,,,,,,,,,,,,,,,1879475706,Superbly Woven Hood,2975,,,,,,,,,1556,,,4972,,,,,,,,,1,1,1,,,,512,RARE,Light Head
513,1879476766,Guardsman's Fierce Wristlet of the Moors,505,WRIST,RARE,0,0,0,,,,,728.448979591836,,,4288.57142857143,,,2559.38775510204,,,,,,,,,,,,,,,1879477605,Versatile Master-crafted Hood,2891,,,,,308,,,,,,,,,,,,,,,,1,,2,,,,509,RARE,Light Head
514,1879476709,Guardsman's Keen Boots of the Moors,510,MEDIUM_FEET,RARE,0,0,0,5035.71428571428,,,,780.897959183673,,4517.14285714286,,,,2728.77551020408,,,,,,,,,,,,,,,1879476171,Ancient Silk Leggings of Umbar,8579,,,1321,,1609,,,,,3724,,7462,,,,,,,,,,,,,,,512,RARE,Light Legs
515,1879476821,Guardsman's Keen Bow of the Moors,510,BOW,RARE,0,0,0,,803.632653061224,,,780.897959183673,,2258.57142857143,,,,1816.5306122449,,,,,,,,,669.4272,574,765,,,,1879475612,Deftly Stitched Leggings,7423,,,,,848,,2801,,1424,,,,,,,,,,,,1,,1,,,,503,UNCOMMON,Light Legs
516,1879476620,Guardsman's Keen Bracers of the Moors,510,MEDIUM_HAND,RARE,0,0,0,6145.91836734694,,,,780.897959183673,,4517.14285714286,,,,2728.77551020408,,,,,,,,,,,,,,,1879476186,Elegantly Woven Leggings of Umbar,8579,,,1321,,1609,,,4661,,3724,,,,,,,,,,,,,,,,,512,RARE,Light Legs
517,1879476671,Guardsman's Keen Breastplate of the Moors,510,HEAVY_CHEST,RARE,0,0,0,15148.9795918367,,,,780.897959183673,,4517.14285714286,,,,2728.77551020408,,,,,,,,,,,,,,,1879444229,Enlightened Trousers of Remembered Rivals,8742,,,1352,,1485,,,,,3814,,,,,,6620,,,,,,,1,,,,514,RARE,Light Legs
518,1879476678,Guardsman's Keen Brigandine of the Moors,510,LIGHT_CHEST,RARE,0,0,0,10095.5102040816,,,,780.897959183673,,,4517.14285714286,,,2728.77551020408,,,,,,,,,,,,,,,1879476176,Finely Stitched Leggings of Umbar,8579,,,1321,,1609,,,3883,,,,6214,,,,,,,,,,,,,,,512,RARE,Light Legs
519,1879476627,Guardsman's Keen Circlet of the Moors,510,LIGHT_HEAD,RARE,0,0,0,2919.5918367347,,,,780.897959183673,,,4517.14285714286,,,2728.77551020408,,,,,,,,,,,,,,,1879476398,Footman's Keen Cops of the Moors,2779,,,,,728,,4289,,,2559,,2280,,,,,,,,,,,,,,,505,RARE,Light Legs
520,1879476631,Guardsman's Keen Coat of the Moors,510,MEDIUM_CHEST,RARE,0,0,0,12624.4897959184,,,,780.897959183673,,4517.14285714286,,,,2728.77551020408,,,,,,,,,,,,,,,1879476418,Footman's Reinforced Cops of the Moors,2779,,,,,728,,,3625,2907,,,,,,2397,,,,,,,,,,,,505,RARE,Light Legs
